drexelID,name,action,location,date,time
ejd453,Edward Dreessen,scanned in to,W. W. Hagerty Library,2021-05-27,05:24:36
veh27,Victoria Harris,scanned in to,W. W. Hagerty Library,2021-05-27,09:11:14
nab74,Norman Bertolami,scanned in to,W. W. Hagerty Library,2021-05-27,10:02:28
cro35,Carlos Ochoa,scanned in to,W. W. Hagerty Library,2021-05-27,12:33:45
cjd98,Charles Davis,scanned in to,W. W. Hagerty Library,2021-05-27,16:17:11
jlv858,James Vinson,scanned in to,W. W. Hagerty Library,2021-05-27,19:19:29
lpn96,Leticia Niederberger,scanned in to,W. W. Hagerty Library,2021-05-27,22:09:58
sta20,Silas Adkins,scanned in to,W. W. Hagerty Library,2021-05-28,02:05:14
rbn321,Randall Noel,scanned in to,W. W. Hagerty Library,2021-05-28,05:15:53
jrr826,Judy Reamy,scanned in to,W. W. Hagerty Library,2021-05-28,08:43:33
tlm217,Tammie Maher,scanned in to,W. W. Hagerty Library,2021-05-28,10:27:15
dwp93,Daniel Peterson,scanned in to,W. W. Hagerty Library,2021-05-28,10:38:33
lcs99,Lorrie Stanley,scanned in to,W. W. Hagerty Library,2021-05-28,13:02:06
cdg289,Clara Goodman,scanned in to,W. W. Hagerty Library,2021-05-28,15:14:46
hrh21,Howard Hunter,scanned in to,W. W. Hagerty Library,2021-05-28,18:25:40
rjf91,Rachel Fischer,scanned in to,W. W. Hagerty Library,2021-05-28,19:42:11
cta51,Calvin Aiello,scanned in to,W. W. Hagerty Library,2021-05-28,20:28:31
rmm24,Rosa Mattox,scanned in to,W. W. Hagerty Library,2021-05-28,23:13:29
mie23,Mamie Eikenberry,scanned in to,W. W. Hagerty Library,2021-05-29,02:45:14
rms21,Ruby Simpson,scanned in to,W. W. Hagerty Library,2021-05-29,03:51:25
hav44,Hannelore Victoria,scanned in to,W. W. Hagerty Library,2021-05-29,07:07:16
wmc81,William Chien,scanned in to,W. W. Hagerty Library,2021-05-29,10:32:21
fwl30,Florence Lynch,scanned in to,W. W. Hagerty Library,2021-05-29,11:28:31
bsm72,Barbara Morales,scanned in to,W. W. Hagerty Library,2021-05-29,13:20:38
wmk91,Wanda Kelcourse,scanned in to,W. W. Hagerty Library,2021-05-29,16:39:13
jcl19,Janine Lee,scanned in to,W. W. Hagerty Library,2021-05-29,19:47:26
dap55,Danny Peiper,scanned in to,W. W. Hagerty Library,2021-05-29,23:25:12
mdi86,Mary Ingram,scanned in to,W. W. Hagerty Library,2021-05-30,02:43:06
crk31,Christopher Kittleson,scanned in to,W. W. Hagerty Library,2021-05-30,03:40:56
sbf29,Sharon Flemings,scanned in to,W. W. Hagerty Library,2021-05-30,03:49:13
rdj35,Richard Johnson,scanned in to,W. W. Hagerty Library,2021-05-30,06:05:54
vmb67,Vallie Brunson,scanned in to,W. W. Hagerty Library,2021-05-30,09:36:39
tlm37,Terry Monroe,scanned in to,W. W. Hagerty Library,2021-05-30,11:53:27
dcm35,Debora Meres,scanned in to,W. W. Hagerty Library,2021-05-30,15:41:56
sja30,Stephanie Alvarez,scanned in to,W. W. Hagerty Library,2021-05-30,17:52:20
meh304,Mark Harris,scanned in to,W. W. Hagerty Library,2021-05-30,18:14:28
ejk81,Elizabeth Krug,scanned in to,W. W. Hagerty Library,2021-05-30,18:34:21
jbm62,Jerry Mccormack,scanned in to,W. W. Hagerty Library,2021-05-30,21:29:18
crc25,Clint Carroll,scanned in to,W. W. Hagerty Library,2021-05-30,22:35:07
ler26,Laura Rundle,scanned in to,W. W. Hagerty Library,2021-05-30,23:36:31
dcs77,Deborah Spigner,scanned in to,W. W. Hagerty Library,2021-05-31,03:13:35
rsf216,Rachel Figueroa,scanned in to,W. W. Hagerty Library,2021-05-31,06:29:04
ksd42,Kevin Dang,scanned in to,W. W. Hagerty Library,2021-05-31,06:59:09
jdm61,Janelle Moffett,scanned in to,W. W. Hagerty Library,2021-05-31,07:51:23
sam335,Shana Moss,scanned in to,W. W. Hagerty Library,2021-05-31,08:37:35
jrg693,Jana Green,scanned in to,W. W. Hagerty Library,2021-05-31,11:40:38
cdd23,Caroline David,scanned in to,W. W. Hagerty Library,2021-05-31,15:00:59
sjk78,Steven Kruse,scanned in to,W. W. Hagerty Library,2021-05-31,15:35:38
ssh97,Sara Huntsman,scanned in to,W. W. Hagerty Library,2021-05-31,15:44:22
lag96,Lloyd Gibson,scanned in to,W. W. Hagerty Library,2021-05-31,18:35:55
mjb65,Myron Boatner,scanned in to,W. W. Hagerty Library,2021-05-31,21:21:18
bsg16,Bernice Gill,scanned in to,W. W. Hagerty Library,2021-06-01,00:04:27
jhg43,Jessica Garrison,scanned in to,W. W. Hagerty Library,2021-06-01,00:25:36
dld32,Dorothy Dong,scanned in to,W. W. Hagerty Library,2021-06-01,03:08:39
cmm284,Carolyn Minor,scanned in to,W. W. Hagerty Library,2021-06-01,06:30:40
svm76,Stephanie Mcdonald,scanned in to,W. W. Hagerty Library,2021-06-01,09:58:04
pah75,Patricia Huff,scanned in to,W. W. Hagerty Library,2021-06-01,13:47:30
lth89,Leonard Harrison,scanned in to,W. W. Hagerty Library,2021-06-01,16:42:39
jcs63,John Sugarman,scanned in to,W. W. Hagerty Library,2021-06-01,20:20:26
egb787,Edith Baker,scanned in to,W. W. Hagerty Library,2021-06-01,23:27:03
snb25,Sally Bushovisky,scanned in to,W. W. Hagerty Library,2021-06-01,23:38:32
har808,Holly Rauer,scanned in to,W. W. Hagerty Library,2021-06-01,23:55:12
rtw41,Rose Walker,scanned in to,W. W. Hagerty Library,2021-06-02,02:48:14
lsw54,Larry Wright,scanned in to,W. W. Hagerty Library,2021-06-02,04:44:02
cac38,Clarence Carrillo,scanned in to,W. W. Hagerty Library,2021-06-02,07:18:05
jtp54,Janice Perez,scanned in to,W. W. Hagerty Library,2021-06-02,07:43:52
mbh32,Mark Hedden,scanned in to,W. W. Hagerty Library,2021-06-02,08:36:39
jjm11,Jay Mcgann,scanned in to,W. W. Hagerty Library,2021-06-02,12:15:14
ajl359,Anna Lee,scanned in to,W. W. Hagerty Library,2021-06-02,16:10:57
ajv103,Andrew Viola,scanned in to,W. W. Hagerty Library,2021-06-02,19:14:27
cdt29,Clifford Thomson,scanned in to,W. W. Hagerty Library,2021-06-02,19:50:02
tdr31,Tina Richter,scanned in to,W. W. Hagerty Library,2021-06-02,21:51:03
rsg72,Rita Graves,scanned in to,W. W. Hagerty Library,2021-06-02,23:10:14
sdw63,Shelia Wikoff,scanned in to,W. W. Hagerty Library,2021-06-02,23:25:15
jjs64,Judy Segal,scanned in to,W. W. Hagerty Library,2021-06-03,00:41:58
dsc26,David Campbell,scanned in to,W. W. Hagerty Library,2021-06-03,03:59:37
bcd41,Brandon Disney,scanned in to,W. W. Hagerty Library,2021-06-03,04:40:41
ddg57,David Guth,scanned in to,W. W. Hagerty Library,2021-06-03,06:35:37
cbg11,Crystal Griffin,scanned in to,W. W. Hagerty Library,2021-06-03,09:23:11
acf571,April Fazzone,scanned in to,W. W. Hagerty Library,2021-06-03,11:52:18
yrb55,Yvonne Brewer,scanned in to,W. W. Hagerty Library,2021-06-03,13:41:19
rrs48,Robert Scaglione,scanned in to,W. W. Hagerty Library,2021-06-03,16:32:48
biw14,Barbara Wells,scanned in to,W. W. Hagerty Library,2021-06-03,18:33:58
als754,Amber Severin,scanned in to,W. W. Hagerty Library,2021-06-03,20:31:07
ees60,Ernestine Simpson,scanned in to,W. W. Hagerty Library,2021-06-03,21:35:48
tpg32,Theodora Gaffney,scanned in to,W. W. Hagerty Library,2021-06-04,00:19:29
tjr79,Tanya Rutledge,scanned in to,W. W. Hagerty Library,2021-06-04,03:32:50
jes77,Judith Sawyer,scanned in to,W. W. Hagerty Library,2021-06-04,05:12:18
jab50,Janna Bateman,scanned in to,W. W. Hagerty Library,2021-06-04,06:21:37
tjl46,Thomas Lynch,scanned in to,W. W. Hagerty Library,2021-06-04,08:09:00
djt43,Debra Troche,scanned in to,W. W. Hagerty Library,2021-06-04,08:39:53
fls36,Frank Sorel,scanned in to,W. W. Hagerty Library,2021-06-04,12:28:02
lch893,Lula Hurst,scanned in to,W. W. Hagerty Library,2021-06-04,14:59:27
dws239,Douglas Swiger,scanned in to,W. W. Hagerty Library,2021-06-04,16:09:08
mbm83,Mamie Mcmillian,scanned in to,W. W. Hagerty Library,2021-06-04,19:08:31
kda45,Kevin Aponte,scanned in to,W. W. Hagerty Library,2021-06-04,20:30:44
jff60,John Flowers,scanned in to,W. W. Hagerty Library,2021-06-04,20:46:02
csg98,Carmen Gill,scanned in to,W. W. Hagerty Library,2021-06-04,21:42:34
spw99,Stephen Whitmore,scanned in to,W. W. Hagerty Library,2021-06-04,23:45:07
cml502,Corinne Lowery,scanned in to,W. W. Hagerty Library,2021-06-05,02:11:37
tcs86,Timothy Spegal,scanned in to,W. W. Hagerty Library,2021-06-05,02:43:15
jjd221,Joseph Duey,scanned in to,W. W. Hagerty Library,2021-06-05,03:59:35
wjc23,William Chappell,scanned in to,W. W. Hagerty Library,2021-06-05,07:15:07
ekb147,Earl Bell,scanned in to,W. W. Hagerty Library,2021-06-05,07:44:30
low83,Lois Wright,scanned in to,W. W. Hagerty Library,2021-06-05,11:06:28
tgg12,Tyrone Greene,scanned in to,W. W. Hagerty Library,2021-06-05,14:47:09
emc35,Evelyn Cho,scanned in to,W. W. Hagerty Library,2021-06-05,14:54:45
jcs71,Jude Smith,scanned in to,W. W. Hagerty Library,2021-06-05,18:54:18
rjs20,Roland Smith,scanned in to,W. W. Hagerty Library,2021-06-05,21:19:45
rab82,Robert Brien,scanned in to,W. W. Hagerty Library,2021-06-05,23:55:43
rrr59,Rey Robbins,scanned in to,W. W. Hagerty Library,2021-06-06,00:35:57
mdd40,Mary Davis,scanned in to,W. W. Hagerty Library,2021-06-06,04:13:44
ans75,Amelia Shilt,scanned in to,W. W. Hagerty Library,2021-06-06,07:52:23
wjl87,Wm Lindberg,scanned in to,W. W. Hagerty Library,2021-06-06,10:17:42
cdh34,Chris Hall,scanned in to,W. W. Hagerty Library,2021-06-06,11:38:15
rdb75,Renata Bailey,scanned in to,W. W. Hagerty Library,2021-06-06,15:06:10
rkc48,Robert Carr,scanned in to,W. W. Hagerty Library,2021-06-06,18:01:00
jdc72,John Cornell,scanned in to,W. W. Hagerty Library,2021-06-06,19:00:25
ldc79,Larry Chapman,scanned in to,W. W. Hagerty Library,2021-06-06,22:03:04
tjs411,Terry Sandvik,scanned in to,W. W. Hagerty Library,2021-06-07,01:47:06
brp40,Bryant Payne,scanned in to,W. W. Hagerty Library,2021-06-07,02:09:48
rpl96,Ralph Luper,scanned in to,W. W. Hagerty Library,2021-06-07,03:44:34
dba45,David Alexander,scanned in to,W. W. Hagerty Library,2021-06-07,05:35:38
rrc36,Ruth Conrad,scanned in to,W. W. Hagerty Library,2021-06-07,06:44:15
kmt60,Karen Therrien,scanned in to,W. W. Hagerty Library,2021-06-07,07:15:00
mtb495,Manuel Bennett,scanned in to,W. W. Hagerty Library,2021-06-07,10:05:04
ael16,Amanda Lowe,scanned in to,W. W. Hagerty Library,2021-06-07,11:11:10
hma761,Hazel Aguiniga,scanned in to,W. W. Hagerty Library,2021-06-07,11:34:20
jbm628,Jose Majewski,scanned in to,W. W. Hagerty Library,2021-06-07,13:17:19
jbb109,Jeremy Baldwin,scanned in to,W. W. Hagerty Library,2021-06-07,15:22:40
brs75,Bruce Sterling,scanned in to,W. W. Hagerty Library,2021-06-07,16:59:31
jgm68,James Martinez,scanned in to,W. W. Hagerty Library,2021-06-07,20:23:58
jcf71,Jacqueline Fejes,scanned in to,W. W. Hagerty Library,2021-06-07,20:27:55
llt23,Lillian Teeter,scanned in to,W. W. Hagerty Library,2021-06-07,23:15:45
hdm80,Harold Macdonald,scanned in to,W. W. Hagerty Library,2021-06-08,02:50:22
lew11,Lauren Wiemer,scanned in to,W. W. Hagerty Library,2021-06-08,05:18:55
hds13,Herbert Stewart,scanned in to,W. W. Hagerty Library,2021-06-08,08:55:31
pmb41,Patricia Beatty,scanned in to,W. W. Hagerty Library,2021-06-08,12:13:56
dmr83,David Rustad,scanned in to,W. W. Hagerty Library,2021-06-08,14:55:25
mdb11,Mary Barnhill,scanned in to,W. W. Hagerty Library,2021-06-08,18:48:01
wbt90,Willie Thompson,scanned in to,W. W. Hagerty Library,2021-06-08,21:35:24
blg58,Bonnie Grogan,scanned in to,W. W. Hagerty Library,2021-06-09,01:15:30
dac68,Deborah Clifford,scanned in to,W. W. Hagerty Library,2021-06-09,03:41:57
jrm567,Johnny Morris,scanned in to,W. W. Hagerty Library,2021-06-09,06:11:28
ams90,Annie Sanders,scanned in to,W. W. Hagerty Library,2021-06-09,07:32:13
rdw54,Robert Warren,scanned in to,W. W. Hagerty Library,2021-06-09,07:56:32
mgh83,Mary Harris,scanned in to,W. W. Hagerty Library,2021-06-09,09:24:22
kpr632,Keith Ravenell,scanned in to,W. W. Hagerty Library,2021-06-09,09:37:55
wwb76,William Baxter,scanned in to,W. W. Hagerty Library,2021-06-09,10:18:15
jcm77,Jill Matthews,scanned in to,W. W. Hagerty Library,2021-06-09,14:05:43
acm17,Aimee Morrison,scanned in to,W. W. Hagerty Library,2021-06-09,17:12:49
dgh42,Donald Hopkins,scanned in to,W. W. Hagerty Library,2021-06-09,18:35:20
tjl43,Tom Landry,scanned in to,W. W. Hagerty Library,2021-06-09,20:24:12
sdl11,Sharon Lawson,scanned in to,W. W. Hagerty Library,2021-06-09,21:49:04
rja74,Robert Anthony,scanned in to,W. W. Hagerty Library,2021-06-10,00:55:26
aks11,Allyson Scott,scanned in to,W. W. Hagerty Library,2021-06-10,02:19:43
ldf48,Levi Farthing,scanned in to,W. W. Hagerty Library,2021-06-10,06:16:48
rmp62,Ruth Pascua,scanned in to,W. W. Hagerty Library,2021-06-10,07:15:03
vcb80,Valerie Bixby,scanned in to,W. W. Hagerty Library,2021-06-10,08:52:53
git443,Gregory Tucker,scanned in to,W. W. Hagerty Library,2021-06-10,10:24:11
jbl11,Jennifer Lipka,scanned in to,W. W. Hagerty Library,2021-06-10,12:43:36
gmb10,Gail Berger,scanned in to,W. W. Hagerty Library,2021-06-10,13:06:45
cbm91,Cameron Merrifield,scanned in to,W. W. Hagerty Library,2021-06-10,13:08:19
rvh55,Roseanna Haigh,scanned in to,W. W. Hagerty Library,2021-06-10,13:53:15
dje27,Diane Everett,scanned in to,W. W. Hagerty Library,2021-06-10,15:20:53
rdp23,Ryan Perkins,scanned in to,W. W. Hagerty Library,2021-06-10,19:10:37
mea349,Melissa Allen,scanned in to,W. W. Hagerty Library,2021-06-10,20:23:58
jbm33,James Moore,scanned in to,W. W. Hagerty Library,2021-06-10,23:09:20
pea753,Peggy Adam,scanned in to,W. W. Hagerty Library,2021-06-11,01:57:32
jjg88,Jeanette Garcia,scanned in to,W. W. Hagerty Library,2021-06-11,03:47:04
mlm405,Margie Minichiello,scanned in to,W. W. Hagerty Library,2021-06-11,06:05:50
pcl121,Porter Lawrence,scanned in to,W. W. Hagerty Library,2021-06-11,09:10:58
spw99,Stephen Whitmore,scanned in to,W. W. Hagerty Library,2021-06-11,11:14:51
bbd37,Bruce Danger,scanned in to,W. W. Hagerty Library,2021-06-11,12:53:12
jdr41,Johnnie Royston,scanned in to,W. W. Hagerty Library,2021-06-11,16:30:07
spp602,Steven Parrett,scanned in to,W. W. Hagerty Library,2021-06-11,19:07:51
djs823,David Sonderegger,scanned in to,W. W. Hagerty Library,2021-06-11,21:03:38
bjh776,Barbara Henley,scanned in to,W. W. Hagerty Library,2021-06-12,00:06:22
skm41,Sarah Mayer,scanned in to,W. W. Hagerty Library,2021-06-12,01:30:37
mao30,Marsha Olmstead,scanned in to,W. W. Hagerty Library,2021-06-12,02:22:18
rjh17,Raymond Howard,scanned in to,W. W. Hagerty Library,2021-06-12,03:20:48
ssm533,Shirley Molnar,scanned in to,W. W. Hagerty Library,2021-06-12,04:50:06
bcs84,Beth San,scanned in to,W. W. Hagerty Library,2021-06-12,06:25:29
fad19,Floyd Davidson,scanned in to,W. W. Hagerty Library,2021-06-12,07:28:17
jjk95,John Kelley,scanned in to,W. W. Hagerty Library,2021-06-12,07:36:11
mrt261,Marshall Thomas,scanned in to,W. W. Hagerty Library,2021-06-12,08:22:43
dvc38,David Cox,scanned in to,W. W. Hagerty Library,2021-06-12,11:25:16
rtm76,Richard Mendez,scanned in to,W. W. Hagerty Library,2021-06-12,12:51:18
jab295,John Blassingame,scanned in to,W. W. Hagerty Library,2021-06-12,15:19:23
rmi45,Robert Ikenberry,scanned in to,W. W. Hagerty Library,2021-06-12,16:59:07
wcc63,William Carlson,scanned in to,W. W. Hagerty Library,2021-06-12,20:11:26
bjt63,Brock Tull,scanned in to,W. W. Hagerty Library,2021-06-12,21:49:07
cgm80,Carol Martinez,scanned in to,W. W. Hagerty Library,2021-06-12,22:03:27
adb92,Alvina Basham,scanned in to,W. W. Hagerty Library,2021-06-12,23:39:36
mmn96,Mozell Noel,scanned in to,W. W. Hagerty Library,2021-06-13,01:18:03
cmg12,Carole Gibson,scanned in to,W. W. Hagerty Library,2021-06-13,02:20:39
msl60,Maxima Lawson,scanned in to,W. W. Hagerty Library,2021-06-13,06:07:43
sjw63,Sara Wilhelm,scanned in to,W. W. Hagerty Library,2021-06-13,07:25:04
cka94,Carolyn Adams,scanned in to,W. W. Hagerty Library,2021-06-13,08:35:27
adh86,Adrian Hartle,scanned in to,W. W. Hagerty Library,2021-06-13,09:50:15
tjm64,Theresa Miera,scanned in to,W. W. Hagerty Library,2021-06-13,09:58:27
orr25,Owen Rogers,scanned in to,W. W. Hagerty Library,2021-06-13,13:55:22
gjt66,Grant Thompson,scanned in to,W. W. Hagerty Library,2021-06-13,17:05:20
lmk69,Lynne Knight,scanned in to,W. W. Hagerty Library,2021-06-13,20:57:10
jmg99,Jacqueline Gilliam,scanned in to,W. W. Hagerty Library,2021-06-14,00:19:07
rrp95,Robert Pellot,scanned in to,W. W. Hagerty Library,2021-06-14,03:58:02
ltj59,Louis James,scanned in to,W. W. Hagerty Library,2021-06-14,07:38:37
dwg73,David Greek,scanned in to,W. W. Hagerty Library,2021-06-14,08:19:49
yee896,Yvonne Edison,scanned in to,W. W. Hagerty Library,2021-06-14,11:04:13
mds50,Melissa Steib,scanned in to,W. W. Hagerty Library,2021-06-14,11:52:10
jwf898,Jeffrey Frix,scanned in to,W. W. Hagerty Library,2021-06-14,15:03:04
jjf97,James Freeman,scanned in to,W. W. Hagerty Library,2021-06-14,16:39:29
als88,Alicia Spachtholz,scanned in to,W. W. Hagerty Library,2021-06-14,17:00:55
jjw51,Jean Woods,scanned in to,W. W. Hagerty Library,2021-06-14,20:34:10
tlh456,Tracy Hackney,scanned in to,W. W. Hagerty Library,2021-06-14,23:30:53
mdb11,Mary Barnhill,scanned in to,W. W. Hagerty Library,2021-06-15,03:11:30
kah28,Kathleen Hall,scanned in to,W. W. Hagerty Library,2021-06-15,06:22:36
mjc37,Michael Clough,scanned in to,W. W. Hagerty Library,2021-06-15,08:37:08
djg199,Denver Guzman,scanned in to,W. W. Hagerty Library,2021-06-15,11:04:23
gtc58,Gayle Claycomb,scanned in to,W. W. Hagerty Library,2021-06-15,14:48:50
sdo68,Stephen Osterman,scanned in to,W. W. Hagerty Library,2021-06-15,17:37:11
brs45,Brian Suehs,scanned in to,W. W. Hagerty Library,2021-06-15,19:46:52
adk33,Amanda Klingenberger,scanned in to,W. W. Hagerty Library,2021-06-15,21:53:35
frm19,Floyd Matthew,scanned in to,W. W. Hagerty Library,2021-06-16,01:24:38
pws51,Paul Shelton,scanned in to,W. W. Hagerty Library,2021-06-16,03:01:05
ldb364,Lorraine Barry,scanned in to,W. W. Hagerty Library,2021-06-16,06:12:47
lwr706,Lawrence Rodriguez,scanned in to,W. W. Hagerty Library,2021-06-16,07:42:38
lcs91,Lisa Smith,scanned in to,W. W. Hagerty Library,2021-06-16,11:11:09
djp71,Dawn Price,scanned in to,W. W. Hagerty Library,2021-06-16,14:35:24
kjs59,Kent Scavotto,scanned in to,W. W. Hagerty Library,2021-06-16,18:21:56
mgh23,Michael Habib,scanned in to,W. W. Hagerty Library,2021-06-16,21:07:26
sws58,Shannon Stevens,scanned in to,W. W. Hagerty Library,2021-06-16,23:40:34
tsc11,Toni Chappell,scanned in to,W. W. Hagerty Library,2021-06-17,01:30:57
sch17,Sterling Hodges,scanned in to,W. W. Hagerty Library,2021-06-17,04:07:36
mlb32,Maryjane Boyter,scanned in to,W. W. Hagerty Library,2021-06-17,06:43:51
vsg80,Virginia Graza,scanned in to,W. W. Hagerty Library,2021-06-17,07:19:22
rna254,Robert Amador,scanned in to,W. W. Hagerty Library,2021-06-17,09:16:03
mmb867,Melanie Brown,scanned in to,W. W. Hagerty Library,2021-06-17,09:34:16
bld443,Barbara Dyess,scanned in to,W. W. Hagerty Library,2021-06-17,12:43:50
ded12,Delia Draggoo,scanned in to,W. W. Hagerty Library,2021-06-17,15:39:14
pdc297,Patrick Carver,scanned in to,W. W. Hagerty Library,2021-06-17,18:35:15
rje867,Rolland Emerson,scanned in to,W. W. Hagerty Library,2021-06-17,21:22:57
cnt30,Charles Taveras,scanned in to,W. W. Hagerty Library,2021-06-17,21:54:05
aac881,Adolfo Campos,scanned in to,W. W. Hagerty Library,2021-06-17,23:59:16
mjk62,Marcus Kaufman,scanned in to,W. W. Hagerty Library,2021-06-18,03:09:53
gac19,Gregory Carlen,scanned in to,W. W. Hagerty Library,2021-06-18,05:59:19
mlc83,Mary Carpino,scanned in to,W. W. Hagerty Library,2021-06-18,08:03:22
cac434,Clifford Creech,scanned in to,W. W. Hagerty Library,2021-06-18,11:13:41
tsf65,Tiffany Fisher,scanned in to,W. W. Hagerty Library,2021-06-18,13:46:59
rml84,Roy Lacourse,scanned in to,W. W. Hagerty Library,2021-06-18,16:59:00
sjk92,Sandra Kindl,scanned in to,W. W. Hagerty Library,2021-06-18,20:18:38
mbl66,Mary Lozano,scanned in to,W. W. Hagerty Library,2021-06-18,23:03:09
sdr649,Steven Robinson,scanned in to,W. W. Hagerty Library,2021-06-19,00:02:47
sdr649,Steven Robinson,scanned in to,W. W. Hagerty Library,2021-06-19,01:14:16
ndw50,Nicholas Ward,scanned in to,W. W. Hagerty Library,2021-06-19,04:07:10
sss86,Sarah Stacey,scanned in to,W. W. Hagerty Library,2021-06-19,05:19:45
sdo21,Sharon Oakman,scanned in to,W. W. Hagerty Library,2021-06-19,08:15:47
dfg565,Dustin Geer,scanned in to,W. W. Hagerty Library,2021-06-19,12:00:52
wjw30,Wilmer Wyland,scanned in to,W. W. Hagerty Library,2021-06-19,14:37:57
mrl35,Morgan Laude,scanned in to,W. W. Hagerty Library,2021-06-19,16:29:55
gcj97,George Jackson,scanned in to,W. W. Hagerty Library,2021-06-19,18:46:29
eec549,Erica Connolly,scanned in to,W. W. Hagerty Library,2021-06-19,19:15:39
gbm11,Gloria Murray,scanned in to,W. W. Hagerty Library,2021-06-19,23:12:38
cfp10,Carmen Perry,scanned in to,W. W. Hagerty Library,2021-06-20,00:46:08
eej63,Erica Jalbert,scanned in to,W. W. Hagerty Library,2021-06-20,03:27:37
bfk498,Bridget King,scanned in to,W. W. Hagerty Library,2021-06-20,03:39:43
mkt13,Marlene Tuggle,scanned in to,W. W. Hagerty Library,2021-06-20,07:34:53
dth71,Dorothy Howard,scanned in to,W. W. Hagerty Library,2021-06-20,11:24:05
mlh96,Marilyn Harris,scanned in to,W. W. Hagerty Library,2021-06-20,13:38:47
aal76,Anne Lorenzo,scanned in to,W. W. Hagerty Library,2021-06-20,15:46:38
dsc47,Deloris Chipps,scanned in to,W. W. Hagerty Library,2021-06-20,19:04:56
llb10,Lucille Bringle,scanned in to,W. W. Hagerty Library,2021-06-20,21:54:40
ssw81,Sandy Witmer,scanned in to,W. W. Hagerty Library,2021-06-21,00:27:23
wpq96,William Quashie,scanned in to,W. W. Hagerty Library,2021-06-21,00:32:40
dgb85,Don Bogart,scanned in to,W. W. Hagerty Library,2021-06-21,01:47:10
amn35,Andre Nava,scanned in to,W. W. Hagerty Library,2021-06-21,03:35:27
tjc25,Terry Credle,scanned in to,W. W. Hagerty Library,2021-06-21,06:09:14
tbm65,Trenton Mudd,scanned in to,W. W. Hagerty Library,2021-06-21,06:52:30
ejw56,Edward Wagner,scanned in to,W. W. Hagerty Library,2021-06-21,07:09:24
gjd83,George Divine,scanned in to,W. W. Hagerty Library,2021-06-21,07:28:14
nsa43,Nicholas Altenburg,scanned in to,W. W. Hagerty Library,2021-06-21,07:48:01
lmm70,Lula Michaelis,scanned in to,W. W. Hagerty Library,2021-06-21,11:44:56
teb37,Timothy Brown,scanned in to,W. W. Hagerty Library,2021-06-21,15:07:09
jek19,Jane Keane,scanned in to,W. W. Hagerty Library,2021-06-21,15:45:12
anc15,Angela Covert,scanned in to,W. W. Hagerty Library,2021-06-21,19:09:14
ajt69,Aurelio Tesmar,scanned in to,W. W. Hagerty Library,2021-06-21,19:42:23
mrf42,Miguel Finklea,scanned in to,W. W. Hagerty Library,2021-06-21,20:15:51
lpm393,Louise Miller,scanned in to,W. W. Hagerty Library,2021-06-21,21:17:29
nae63,Nell Ellithorpe,scanned in to,W. W. Hagerty Library,2021-06-21,23:28:44
gjs51,Gail Steiner,scanned in to,W. W. Hagerty Library,2021-06-22,02:19:06
jjm46,James Mccallum,scanned in to,W. W. Hagerty Library,2021-06-22,03:45:12
jfb526,John Boyd,scanned in to,W. W. Hagerty Library,2021-06-22,04:33:00
ems87,Elizabeth Scruggs,scanned in to,W. W. Hagerty Library,2021-06-22,07:41:19
vcg35,Vincent Gonzales,scanned in to,W. W. Hagerty Library,2021-06-22,10:37:05
fcp86,Felecia Poore,scanned in to,W. W. Hagerty Library,2021-06-22,13:45:11
crt652,Connie Taylor,scanned in to,W. W. Hagerty Library,2021-06-22,13:57:38
bat43,Brenda Tomlinson,scanned in to,W. W. Hagerty Library,2021-06-22,15:39:00
djs823,David Sonderegger,scanned in to,W. W. Hagerty Library,2021-06-22,17:54:38
rcl72,Raymond Lazar,scanned in to,W. W. Hagerty Library,2021-06-22,21:03:37
rwm61,Ronald Mcclure,scanned in to,W. W. Hagerty Library,2021-06-23,00:27:16
jmf73,Judith Forester,scanned in to,W. W. Hagerty Library,2021-06-23,02:47:34
kpb218,Kaitlin Brandon,scanned in to,W. W. Hagerty Library,2021-06-23,03:38:30
bjh23,Bill Hendricks,scanned in to,W. W. Hagerty Library,2021-06-23,05:40:56
dwp78,David Parkins,scanned in to,W. W. Hagerty Library,2021-06-23,08:32:54
ajr75,Anna Ramirez,scanned in to,W. W. Hagerty Library,2021-06-23,09:28:29
ias45,Ila Sullivan,scanned in to,W. W. Hagerty Library,2021-06-23,13:10:26
rdv368,Reed Vazquez,scanned in to,W. W. Hagerty Library,2021-06-23,13:35:24
ckb808,Cynthia Bernardo,scanned in to,W. W. Hagerty Library,2021-06-23,15:25:15
mkm68,Maureen Mckay,scanned in to,W. W. Hagerty Library,2021-06-23,19:06:07
esb96,Elizabeth Blair,scanned in to,W. W. Hagerty Library,2021-06-23,22:38:14
sss358,Sabra Stribley,scanned in to,W. W. Hagerty Library,2021-06-24,01:16:07
phb85,Patrick Brund,scanned in to,W. W. Hagerty Library,2021-06-24,01:54:37
jkr39,Julie Robinson,scanned in to,W. W. Hagerty Library,2021-06-24,03:07:59
cbr168,Carolyn Roy,scanned in to,W. W. Hagerty Library,2021-06-24,04:31:51
jrm21,Jason Menn,scanned in to,W. W. Hagerty Library,2021-06-24,08:02:02
adp19,Ada Porche,scanned in to,W. W. Hagerty Library,2021-06-24,11:04:40
eks361,Erin Stimpson,scanned in to,W. W. Hagerty Library,2021-06-24,12:52:27
