Drexel ID,Annual Salary,Date of Birth,Full Name,Job Title,Year Started,Employer,Time Reporting Period,Direct Deposit,Electronic W2 Form,Turbo Tax Option
rjm62,88995,7/4/1971,Ruben Joseph Meyer,Senior Advisor,1999,Drexel University,semi-monthly,True,False,Opt Out
ejc25,83407,10/17/1960,Elizabeth Joyce Cowan,Clinician,1980,Drexel University,biweekly,True,False,Opt Out
bhr13,104054,4/12/1973,Brandy Holli Reynolds,Senior Advisor,2003,Drexel University,biweekly,True,True,Included
kth905,100158,10/22/1976,Kenneth Terry Hughes,Clinician,2016,Drexel University,biweekly,True,True,Included
ejs535,93023,9/23/1988,Eugene Jerome Snodgrass,Finance Coordinator,2013,Drexel University,biweekly,False,True,Opt Out
ern80,91616,12/19/1995,Edward Richard Nelson,Clinician,2020,Drexel University,semi-monthly,False,True,Included
ccm14,31458,11/26/1975,Chelsea Cheryl Martin,Technician,2008,Drexel University,biweekly,False,False,Included
cjd95,85468,9/19/1993,Charles John Davidson,Dean,2014,Drexel University,semi-monthly,True,False,Included
rcf808,41562,1/28/1963,Ronnie Calvin Federgreen,Learning Specialist,1996,Drexel University,biweekly,True,False,Included
ech71,36177,2/21/1953,Erica Cheryl Hawkins,Janitor,1987,Drexel University,semi-monthly,False,True,Included
jlc71,104431,7/2/1965,James Larry Contreras,Program Coordinator,1987,Drexel University,biweekly,False,True,Opt Out
drc579,47119,10/24/1985,Deborah Rona Carranza,Learning Specialist,2009,Drexel University,semi-monthly,False,True,Included
mma54,32273,6/23/1982,Melissa Marianne Arteaga,Learning Specialist,2002,Drexel University,biweekly,False,True,Included
drs19,36338,10/17/1993,David Robert Skinner,Receptionist/Scheduler,2017,Drexel University,semi-monthly,True,False,Included
kck91,55976,2/2/1992,Kelly Celina Keane,Designer,2015,Drexel University,biweekly,False,True,Opt Out
mlp68,54763,2/12/1964,Michael Luther Phillips,Financial Aid Officer,1990,Drexel University,biweekly,False,True,Opt Out
dmf13,100360,10/8/1974,Daniel Mike Fink,Program Coordinator,2008,Drexel University,biweekly,True,True,Included
rak83,103472,8/5/1976,Robert Albert Kato,Research Manager,2003,Drexel University,biweekly,True,True,Included
jhf13,151034,1/22/1989,John Hector Fujioka,Deputy Director,2012,Drexel University,semi-monthly,False,False,Opt Out
wks345,99700,2/19/1990,Walter Kristopher Schafer,Clinician,2012,Drexel University,semi-monthly,False,True,Opt Out
deb43,100963,6/12/1962,Daniel Eric Blais,Dean,1991,Drexel University,biweekly,False,False,Opt Out
jts892,34058,9/5/1963,James Thomas Sanders,Public Safety Officer,1993,Drexel University,biweekly,False,True,Included
jnw90,103930,7/10/1964,Joyce Norma Wagner,Clinician,2001,Drexel University,semi-monthly,False,False,Included
eca87,112067,9/13/1968,Eugenia Cynthia Ashland,Professor,1997,Drexel University,semi-monthly,True,False,Included
ddl791,27602,1/10/1985,Doris Dora Loving,Learning Specialist,2011,Drexel University,biweekly,True,False,Opt Out
adm57,28241,11/25/1984,Allan Donald Morton,Public Safety Officer,2009,Drexel University,biweekly,False,True,Opt Out
crs65,89137,2/17/1995,Christine Ruth Stinser,Dean,2016,Drexel University,biweekly,False,False,Opt Out
gmw64,70551,10/1/1969,Greg Marty Williams,Designer,1991,Drexel University,semi-monthly,False,True,Included
wjw26,96587,11/23/1988,Walter Jose Wallace,Professor,2015,Drexel University,semi-monthly,False,True,Included
cio84,103228,7/25/1990,Clarence Ismael Oscar,Senior Advisor,2010,Drexel University,biweekly,False,True,Opt Out
dkm62,101114,3/16/1978,Doris Kimberly Munoz,Clinician,2011,Drexel University,biweekly,False,True,Included
jjj57,82229,4/22/1965,Joseph James Johnson,Dean,2000,Drexel University,biweekly,True,False,Included
bdm39,70520,12/14/1974,Brenda Deborah Moore,Research Coordinator,2014,Drexel University,biweekly,True,False,Opt Out
mbt23,40890,5/11/1954,Marita Bertha Thomas,Public Safety Officer,1982,Drexel University,biweekly,False,True,Included
mac70,111830,6/28/1975,Mary Anita Cabrera,Senior Advisor,2009,Drexel University,semi-monthly,False,True,Included
lgs98,66604,8/13/1985,Larry Gerald Skaggs,Human Resources,2012,Drexel University,semi-monthly,False,False,Opt Out
dkb51,101424,2/17/1969,Deborah Kerri Burleigh,Payroll Administrator,1989,Drexel University,biweekly,False,False,Included
smt84,96537,7/20/1979,Sarah Mildred Treto,Professor,2011,Drexel University,biweekly,True,False,Opt Out
wbb785,91634,6/9/1979,William Bryan Botha,Clinician,2008,Drexel University,semi-monthly,True,False,Included
wwc99,97537,7/15/1963,Wendell Wayne Cobb,Dean,1993,Drexel University,semi-monthly,False,True,Included
ihy91,112590,4/14/1982,Ian Horacio Yan,Research Manager,2003,Drexel University,semi-monthly,True,False,Opt Out
asc82,94862,9/25/1981,Ashley Susan Chambers,Payroll Administrator,2002,Drexel University,biweekly,False,True,Opt Out
etv28,142954,10/10/1993,Elsie Tiffany Vandenheuvel,Program Director,2016,Drexel University,semi-monthly,True,True,Included
mlm95,93521,10/23/1989,Melissa Lily Mckenzie,Research Manager,2015,Drexel University,biweekly,True,False,Opt Out
cam15,59520,9/21/1956,Cindy April Medez,Human Resources,1992,Drexel University,biweekly,True,False,Included
dcd167,69854,3/19/1984,David Christopher Deakins,Administrative Coordinator,2011,Drexel University,biweekly,False,False,Opt Out
btw15,37984,4/3/1986,Billy Timothy Wright,Learning Specialist,2006,Drexel University,semi-monthly,False,False,Included
aew207,74168,8/17/1974,Alan Erik White,Accountant,2011,Drexel University,biweekly,False,False,Opt Out
rac38,65784,8/11/1970,Richard Anthony Cole,Administrative Coordinator,2006,Drexel University,biweekly,False,False,Opt Out
grv199,95122,12/13/1950,Gladis Rebecca Veatch,Professor,1989,Drexel University,semi-monthly,True,True,Included
rja53,110371,11/18/1970,Richard John Amabile,Research Professor,1993,Drexel University,semi-monthly,False,False,Included
cph56,95973,12/23/1981,Christy Patricia Hanson,Clinician,2006,Drexel University,biweekly,False,True,Included
jig63,38733,2/21/1979,Jennifer Inez Gonzalez,Receptionist/Scheduler,2014,Drexel University,biweekly,True,True,Included
ceh85,56561,9/4/1990,Curtis Edward Hovey,Research Coordinator,2016,Drexel University,semi-monthly,True,False,Included
mmr883,56076,6/11/1973,Mildred Mary Richardson,Drexel Central Coordinator,1997,Drexel University,biweekly,False,False,Included
kts48,32708,2/5/1965,Kay Theresa Scott,Science Librarian,2005,Drexel University,biweekly,False,True,Included
tkb276,107877,6/18/1959,Tracy Kaitlin Brainard,Professor,1983,Drexel University,semi-monthly,False,False,Included
eew51,70521,4/28/1969,Edwin Edward Whitfield,Psychologist,1991,Drexel University,semi-monthly,False,False,Opt Out
aaz50,41632,3/11/1964,Alycia Arlene Zolocsik,Public Safety Officer,1990,Drexel University,semi-monthly,False,True,Opt Out
lhm71,65678,7/12/1981,Louis Harold Merchant,Drexel Central Coordinator,2007,Drexel University,biweekly,False,False,Opt Out
dcr44,110541,8/22/1971,David Christopher Rapp,Clinician,1991,Drexel University,biweekly,True,True,Included
abm35,104320,2/23/1982,Anna Brenda Matthews,Research Professor,2008,Drexel University,semi-monthly,True,True,Included
esm27,37389,11/21/1979,Emery Steven Miscione,Janitor,2000,Drexel University,semi-monthly,False,True,Included
jkw54,82715,1/4/1980,Jennie Kathie Winnie,Finance Coordinator,2009,Drexel University,biweekly,False,False,Opt Out
gab51,53843,8/14/1954,Guadalupe Albert Bubrig,Drexel Central Coordinator,1994,Drexel University,semi-monthly,True,False,Included
dam78,82183,9/6/1962,Debra Adrianna Moore,Senior Advisor,1982,Drexel University,semi-monthly,False,True,Opt Out
jeb76,87746,3/4/1970,Josette Edith Bienkowski,Program Coordinator,2010,Drexel University,biweekly,True,True,Included
cwe54,73876,1/21/1957,Curtis William Egger,Financial Aid Officer,1993,Drexel University,biweekly,True,True,Included
dlg44,61838,11/27/1969,Donna Lisa Galindez,Drexel Central Coordinator,2009,Drexel University,semi-monthly,True,False,Included
gdd93,87573,10/25/1965,Glen David Decastro,Research Manager,1999,Drexel University,biweekly,True,False,Included
mcl20,108300,3/24/1952,Mark Charles Lopez,Clinician,1989,Drexel University,semi-monthly,False,True,Included
rka58,63070,5/10/1980,Rebecca Kathryn Alvear,Academic Advisor,2003,Drexel University,semi-monthly,False,False,Opt Out
dtp214,95104,12/23/1995,David Tommy Perrington,Research Professor,2016,Drexel University,semi-monthly,True,True,Included
ttt12,105325,8/11/1982,Tim Thomas Turner,Research Professor,2003,Drexel University,semi-monthly,True,True,Opt Out
csr63,101837,10/21/1968,Carol Sheila Ross,Senior Advisor,2001,Drexel University,semi-monthly,False,True,Included
kap58,84620,9/16/1974,Kerri April Pacheco,Research Manager,2008,Drexel University,semi-monthly,True,True,Included
slt55,60709,6/13/1969,Spencer Lewis Thomas,Accountant,2000,Drexel University,biweekly,True,False,Included
jnb97,106641,8/5/1955,John Nick Baldwin,Payroll Administrator,1982,Drexel University,semi-monthly,False,False,Opt Out
jjc54,98803,7/28/1964,Jennifer June Caneva,Research Manager,2003,Drexel University,biweekly,False,True,Included
lgs62,172293,11/6/1987,Lonnie Gerald Sanchez,Deputy Director,2014,Drexel University,semi-monthly,False,False,Opt Out
jjm27,84093,1/20/1989,Joseph Juan Madera,Dean,2011,Drexel University,biweekly,False,False,Opt Out
btm85,59574,6/1/1967,Bruce Timothy Mcroberts,Accountant,1994,Drexel University,biweekly,True,True,Included
pps35,84540,5/3/1954,Patsy Patricia Salstrom,Program Coordinator,1993,Drexel University,semi-monthly,False,True,Included
tmj80,43150,12/21/1974,Teresa Marilyn Johnson,Janitor,1998,Drexel University,semi-monthly,True,True,Included
jkl83,83005,11/13/1951,James Keith Lowe,Dean,1977,Drexel University,biweekly,False,True,Opt Out
keh329,95296,1/25/1963,Kate Elizabeth Hammer,Adjunct Instructor,1983,Drexel University,semi-monthly,True,True,Included
jmp57,45181,4/20/1964,Judy Margret Pennebaker,Public Safety Officer,1995,Drexel University,semi-monthly,False,True,Included
swm887,64354,3/4/1987,Steve William Myers,Financial Aid Officer,2007,Drexel University,semi-monthly,False,False,Included
ijs64,140504,9/17/1972,Imogene Jamie Shepard,Program Director,1994,Drexel University,biweekly,True,True,Included
gim977,112180,1/23/1984,Glenn Ivan Militello,Finance Coordinator,2007,Drexel University,biweekly,True,True,Opt Out
hcg79,88776,2/2/1989,Harriet Constance Glaser,Adjunct Instructor,2009,Drexel University,biweekly,True,True,Opt Out
bac75,85564,11/13/1993,Betty Alpha Cable,Dean,2014,Drexel University,semi-monthly,True,True,Opt Out
mdd36,128486,10/16/1995,Margie Doris Davis,Executive Director,2021,Drexel University,semi-monthly,True,False,Opt Out
hhg20,60922,10/12/1957,Helen Holly Gilles,Academic Advisor,1994,Drexel University,biweekly,True,False,Included
jdn32,157948,8/2/1961,Jack David Nasworthy,Research Director,1991,Drexel University,biweekly,False,True,Included
mbc19,62773,1/24/1995,Marian Brenda Chen,Human Resources,2020,Drexel University,biweekly,False,True,Included
maw60,55727,5/9/1993,Margaret Alice Wright,Systems Analyst,2014,Drexel University,biweekly,False,False,Opt Out
mlj71,85792,9/23/1977,Mark Lawrence Johnson,Program Coordinator,1997,Drexel University,biweekly,True,True,Opt Out
btp87,59776,4/18/1951,Betty Tracy Petrella,Drexel Central Coordinator,1983,Drexel University,biweekly,True,True,Included
jbp18,71621,12/10/1977,John Blaine Piper,Academic Advisor,2003,Drexel University,biweekly,False,False,Opt Out
abd59,48313,3/25/1983,Albert Barry Dunning,Science Librarian,2007,Drexel University,semi-monthly,True,True,Included
scb58,63017,8/1/1953,Sheila Constance Booker,Talent Acquistion Consultant,1975,Drexel University,biweekly,True,False,Opt Out
blm17,71664,10/13/1971,Brittany Loretta Maddux,Systems Analyst,2000,Drexel University,biweekly,True,True,Included
jrj85,73213,2/16/1989,James Richard Johnson,Designer,2015,Drexel University,semi-monthly,True,False,Included
dma17,68573,8/9/1992,Debra Mavis Amadon,Accountant,2013,Drexel University,biweekly,True,True,Opt Out
lkb76,106253,7/22/1990,Lucille Kirsten Betance,Dean,2016,Drexel University,biweekly,False,False,Opt Out
ljt51,63273,7/17/1991,Lynn Joy Theis,Systems Analyst,2013,Drexel University,semi-monthly,True,True,Included
jdt51,100163,10/23/1991,James David Thomas,Finance Coordinator,2018,Drexel University,semi-monthly,True,False,Opt Out
djb63,59247,12/5/1965,Dennis James Brinkley,Accountant,1997,Drexel University,biweekly,True,True,Opt Out
vgb72,83090,7/4/1986,Victoria Gertrude Beckman,Research Manager,2011,Drexel University,semi-monthly,True,False,Opt Out
bmp25,72643,5/4/1967,Barbara Mary Patterson,Administrative Coordinator,1988,Drexel University,semi-monthly,True,True,Opt Out
jjb23,69216,6/19/1962,Juan Jesse Bryan,Human Resources,1992,Drexel University,semi-monthly,True,True,Included
jtt32,55993,5/21/1990,Jacob Thomas Tshudy,Academic Advisor,2016,Drexel University,biweekly,False,False,Opt Out
rbl99,75035,2/26/1969,Roberto Ben Lehr,Financial Aid Officer,2007,Drexel University,semi-monthly,False,False,Opt Out
eap82,87677,4/11/1990,Edna Alice Pugsley,Program Coordinator,2016,Drexel University,biweekly,True,True,Opt Out
jje70,139562,10/17/1968,Janice Jackie Elmquist,Deputy Director,2001,Drexel University,semi-monthly,True,False,Included
kcc85,112303,6/13/1995,Kristie Catrina Carter,Dean,2016,Drexel University,biweekly,True,True,Opt Out
drj452,70634,2/10/1959,Douglas Ray Johnson,Talent Acquistion Consultant,1993,Drexel University,semi-monthly,True,False,Included
bmh71,147837,12/21/1976,Barbara Margaret Harper,Deputy Director,2004,Drexel University,biweekly,False,True,Opt Out
crb14,86227,4/2/1963,Charles Ronald Brown,Senior Advisor,1984,Drexel University,biweekly,True,False,Opt Out
dtw68,90766,6/26/1968,Daniel Travis Winger,Program Coordinator,1998,Drexel University,semi-monthly,True,True,Included
mcf64,44534,4/25/1969,Margaret Catherine Fry,Janitor,1993,Drexel University,semi-monthly,True,True,Included
jwt81,71099,10/14/1986,Jeremy Willie Toth,Financial Aid Officer,2013,Drexel University,semi-monthly,True,True,Opt Out
jrh177,68056,2/2/1975,Jessica Rhonda Harrell,Psychologist,2008,Drexel University,biweekly,False,True,Included
rme80,43729,4/19/1953,Ruth Michelle Earle,Janitor,1986,Drexel University,biweekly,False,True,Opt Out
bnj60,96271,3/18/1976,Bella Nancy Jacobs,Program Coordinator,2008,Drexel University,semi-monthly,True,False,Opt Out
jdt76,107370,8/13/1967,Janet Dawn Trevino,Program Coordinator,1998,Drexel University,biweekly,False,False,Opt Out
kbb47,88245,3/21/1983,Kenneth Brandon Bradbury,Finance Coordinator,2009,Drexel University,biweekly,False,False,Opt Out
cml44,95675,6/3/1983,Crystal Marlene Lekan,Payroll Administrator,2005,Drexel University,semi-monthly,True,False,Included
jes90,112410,3/7/1981,Jeanetta Erin Stokes,Research Manager,2006,Drexel University,biweekly,False,False,Included
ley28,60785,8/4/1961,Lauren Elizabeth Young,Human Resources,1997,Drexel University,semi-monthly,False,False,Opt Out
mmr31,39200,4/24/1965,Margaret Marian Robinson,Reference Librarian,1985,Drexel University,semi-monthly,False,True,Opt Out
jsh27,65907,6/1/1958,Joseph Samuel Hooper,Systems Analyst,1985,Drexel University,biweekly,True,False,Opt Out
kll639,109684,1/15/1979,Kenny Len Lang,Payroll Administrator,2000,Drexel University,semi-monthly,False,False,Included
sjb666,54086,7/21/1953,Susan Jennifer Beamer,Psychologist,1978,Drexel University,semi-monthly,False,False,Included
rdp78,87448,4/28/1979,Robert Dominic Pagliari,Program Coordinator,2004,Drexel University,biweekly,False,False,Opt Out
rrl46,95944,8/23/1970,Renee Ruthann Livingston,Finance Coordinator,2001,Drexel University,biweekly,False,True,Opt Out
ajv86,34086,3/19/1982,Albert Jason Vasquez,Receptionist/Scheduler,2008,Drexel University,semi-monthly,False,True,Opt Out
arr504,83014,4/7/1985,Aaron Raymond Rishel,Research Manager,2007,Drexel University,biweekly,True,False,Included
cbs31,88644,8/10/1984,Corina Brittany Shurtz,Research Manager,2010,Drexel University,semi-monthly,True,False,Opt Out
ncq33,175609,4/20/1994,Naomi Carrie Quinn,Executive Director,2020,Drexel University,biweekly,False,False,Opt Out
ndg83,182535,2/28/1993,Norma Donna George,Research Director,2014,Drexel University,biweekly,True,False,Included
tdr316,64807,9/6/1980,Thomas David Rodriguez,Research Coordinator,2002,Drexel University,biweekly,False,False,Included
jml19,37102,10/6/1967,Jason Morris Lozano,Janitor,2005,Drexel University,biweekly,False,False,Included
mjs869,61498,2/26/1973,Mark Jimmy Simon,Talent Acquistion Consultant,2003,Drexel University,biweekly,False,False,Opt Out
wbh85,112581,8/14/1978,Willis Billy Hutchins,Finance Coordinator,2003,Drexel University,semi-monthly,False,False,Included
cgg19,85671,4/5/1955,Cory Gary Gallion,Research Manager,1985,Drexel University,semi-monthly,False,False,Opt Out
jbo27,93444,10/7/1975,Joe Brenda Obrien,Research Professor,2005,Drexel University,semi-monthly,True,True,Opt Out
jsr46,36054,2/20/1986,Janet Shirley Rivera,Technician,2009,Drexel University,biweekly,True,False,Opt Out
tlb17,102911,7/8/1987,Theresia Lois Brummer,Program Coordinator,2014,Drexel University,biweekly,True,True,Opt Out
akh26,27987,5/27/1955,Angelyn Karlene Harrison,Reference Librarian,1981,Drexel University,biweekly,True,True,Included
cjc81,71274,1/10/1968,Curtis John Campisi,Assistant Professor,2004,Drexel University,biweekly,False,True,Included
bbs41,82031,8/19/1955,Bradley Brandon Smith,Research Manager,1994,Drexel University,biweekly,True,True,Included
mcc28,97287,11/13/1973,Maritza Carla Collins,Clinician,2001,Drexel University,biweekly,True,False,Included
edi28,95549,11/18/1988,Eddie Dong Ishikawa,Senior Advisor,2014,Drexel University,biweekly,False,False,Opt Out
dkr389,85236,7/10/1993,Dorothy Kim Reedy,Dean,2017,Drexel University,biweekly,False,False,Opt Out
klm74,93071,11/1/1988,Karen Lena Morris,Dean,2013,Drexel University,semi-monthly,True,True,Opt Out
drf67,100921,6/22/1976,Davida Ruth Fine,Dean,2003,Drexel University,biweekly,False,True,Opt Out
lcr18,112166,3/15/1979,Linda Cecil Rainey,Program Coordinator,1999,Drexel University,biweekly,True,True,Included
fef75,92031,10/25/1985,Flo Evelyn Flatt,Dean,2005,Drexel University,biweekly,True,True,Opt Out
jbd74,96577,7/25/1981,Jeffery Bryan Dewar,Adjunct Instructor,2001,Drexel University,biweekly,False,False,Opt Out
lcf39,82696,8/6/1961,Larry Cory Foster,Adjunct Instructor,1981,Drexel University,semi-monthly,True,False,Included
rjw34,98196,4/14/1968,Robert Jessie White,Clinician,1997,Drexel University,biweekly,False,False,Included
ljr37,33134,7/3/1973,Lonnie Jackie Rosales,Event Services Specialist,2008,Drexel University,biweekly,False,True,Opt Out
mmp18,62951,1/8/1969,Marie Mia Plourde,Talent Acquistion Consultant,1993,Drexel University,biweekly,True,True,Included
gks13,111805,12/10/1989,Gregory Kevin Sobus,Clinician,2013,Drexel University,semi-monthly,True,True,Included
del334,112222,1/18/1966,Darren Eugene Lear,Research Professor,1993,Drexel University,semi-monthly,False,False,Included
frs99,40015,6/26/1993,Frank Raymond Sharp,Learning Specialist,2016,Drexel University,biweekly,True,True,Included
zmw74,108751,11/27/1992,Zachary Marvin Weinberger,Research Professor,2019,Drexel University,biweekly,True,True,Included
dpl156,56350,9/18/1990,Donnie Patrick Luyando,Financial Aid Officer,2017,Drexel University,biweekly,True,False,Opt Out
mdk30,149138,7/12/1972,Marie Dana Kern,Program Director,1999,Drexel University,semi-monthly,False,True,Opt Out
uca44,82479,12/18/1954,Ursula Candace Alkire,Finance Coordinator,1994,Drexel University,semi-monthly,False,False,Included
rrt50,133492,1/10/1961,Rick Robert Tangri,Program Director,1995,Drexel University,biweekly,False,False,Opt Out
rbq38,100185,2/24/1962,Rebecca Bettie Quon,Research Manager,2002,Drexel University,semi-monthly,True,True,Included
cac51,36924,11/2/1959,Carla Amber Cain,Event Services Specialist,1999,Drexel University,semi-monthly,True,True,Opt Out
mrc81,90602,5/6/1973,Maria Ruth Claar,Payroll Administrator,2007,Drexel University,semi-monthly,False,False,Included
lgk92,109535,9/24/1991,Louise Gloria Knickrehm,Adjunct Instructor,2014,Drexel University,semi-monthly,False,True,Included
dbm53,69419,12/22/1974,Daniel Brian Martin,Academic Advisor,1997,Drexel University,semi-monthly,False,True,Included
kea25,93532,4/2/1965,Kristina Elizabeth Adams,Senior Advisor,1985,Drexel University,biweekly,False,False,Included
jdh908,37403,8/28/1970,Justin Daniel Hopkins,Janitor,1994,Drexel University,semi-monthly,True,False,Opt Out
ceh96,82302,7/9/1959,Christopher Edward Harris,Finance Coordinator,1993,Drexel University,biweekly,False,True,Included
ojl43,106095,6/19/1976,Orlando Jackie Lopez,Research Manager,1996,Drexel University,biweekly,False,True,Opt Out
mjf65,47324,10/3/1976,Michael Jonathan Frahm,Event Services Specialist,2000,Drexel University,semi-monthly,True,True,Included
scs45,57224,1/22/1985,Steven Calvin Schultz,Accountant,2008,Drexel University,semi-monthly,True,False,Included
pem78,91462,6/9/1995,Paula Elizabeth Mckibben,Research Professor,2022,Drexel University,semi-monthly,False,True,Included
eld75,99277,2/9/1994,Esther Lisa Dewitt,Research Professor,2016,Drexel University,biweekly,True,False,Included
ebm45,180862,11/6/1978,Emily Brenda Mcdonald,Deputy Director,2014,Drexel University,semi-monthly,False,False,Opt Out
jtp66,108652,11/24/1993,John Tyler Phelps,Senior Advisor,2019,Drexel University,semi-monthly,False,True,Opt Out
jrn25,166826,2/19/1984,James Raleigh Noggle,Research Director,2008,Drexel University,semi-monthly,True,True,Included
jcs42,90764,7/11/1959,Jennifer Callie Scott,Payroll Administrator,1990,Drexel University,semi-monthly,True,True,Opt Out
dkb34,74170,3/2/1954,Dana Kathleen Barron,Assistant Professor,1993,Drexel University,semi-monthly,False,False,Opt Out
lcm88,47443,2/7/1984,Lucy Clara Moore,Technician,2011,Drexel University,semi-monthly,True,False,Opt Out
ajs15,100021,1/23/1960,Anna Jean Suhr,Program Coordinator,1983,Drexel University,semi-monthly,False,False,Opt Out
djs86,46903,8/19/1965,David Junior Sunderland,Science Librarian,1991,Drexel University,semi-monthly,True,True,Opt Out
rja76,99048,2/7/1983,Richard Joel Alexander,Research Manager,2006,Drexel University,semi-monthly,True,False,Opt Out
lbd51,103636,6/27/1988,Lane Billy Dotson,Program Coordinator,2014,Drexel University,biweekly,True,True,Included
dks26,63887,10/3/1980,Douglas Keven Strait,Financial Aid Officer,2019,Drexel University,biweekly,True,False,Opt Out
jvb29,71274,7/7/1977,Jayne Viva Bundy,Systems Analyst,2002,Drexel University,biweekly,True,False,Opt Out
adc18,73766,8/3/1989,Amy Deborah Chase,Administrative Coordinator,2015,Drexel University,biweekly,True,True,Opt Out
rjm30,38448,2/9/1974,Ronald John Myklebust,Public Safety Officer,2012,Drexel University,biweekly,True,True,Included
mgz98,29781,8/18/1994,Margie Gloria Zaring,Learning Specialist,2021,Drexel University,semi-monthly,True,True,Opt Out
ras30,57841,1/26/1958,Robert August Smedley,Drexel Central Coordinator,1991,Drexel University,biweekly,True,False,Included
rrd57,95646,5/28/1954,Robert Robert Devalle,Research Manager,1990,Drexel University,semi-monthly,False,True,Included
pmb66,61225,8/21/1983,Patricia Margaret Brewer,Designer,2007,Drexel University,biweekly,True,True,Included
smg35,85506,9/7/1992,Stephanie Mary Gonyea,Adjunct Instructor,2012,Drexel University,semi-monthly,False,False,Included
npr70,39693,5/18/1973,Nina Patricia Ramsey,Learning Specialist,2004,Drexel University,biweekly,False,True,Included
rcf522,45649,3/8/1972,Robert Charles Frey,Science Librarian,2012,Drexel University,biweekly,True,False,Opt Out
nwl116,106956,12/24/1960,Norman William Livingston,Research Manager,1981,Drexel University,biweekly,True,True,Opt Out
bjb51,86981,5/21/1993,Bennie Johnny Baker,Senior Advisor,2015,Drexel University,semi-monthly,True,False,Opt Out
jgg97,30255,8/1/1950,John Gerald Gonzalez,Public Safety Officer,1977,Drexel University,biweekly,True,False,Included
gei69,105049,8/3/1962,Genevieve Evelyn Islam,Adjunct Instructor,1990,Drexel University,semi-monthly,True,True,Included
fac14,102206,6/25/1956,Fran Ann Chung,Professor,1994,Drexel University,semi-monthly,False,False,Opt Out
lac84,67617,3/19/1964,Lindsey Ann Critchlow,Human Resources,1984,Drexel University,biweekly,True,False,Opt Out
tdb646,82434,6/22/1969,Tyrone Dale Beavers,Program Coordinator,1994,Drexel University,semi-monthly,True,True,Opt Out
pmd84,66665,10/22/1950,Peter Marvin Douglass,Drexel Central Coordinator,1977,Drexel University,biweekly,False,False,Opt Out
ekt23,42026,8/5/1982,Emma Kathleen Thomas,Janitor,2008,Drexel University,semi-monthly,False,False,Opt Out
jmw90,108168,1/21/1992,June Maria Watts,Program Coordinator,2019,Drexel University,semi-monthly,False,True,Included
glw62,89691,5/20/1951,Grayce Loretta Ward,Adjunct Instructor,1981,Drexel University,semi-monthly,False,False,Opt Out
sah89,43198,6/26/1987,Sarah Anna Harrison,Event Services Specialist,2013,Drexel University,biweekly,True,False,Opt Out
lra91,36928,12/6/1976,Leonard Richard Arndt,Learning Specialist,2001,Drexel University,biweekly,False,True,Included
mjr70,27472,11/15/1956,Mary Jennifer Rutledge,Receptionist/Scheduler,1988,Drexel University,biweekly,True,True,Opt Out
kdk77,68361,11/25/1952,Kelly David King,Administrative Coordinator,1979,Drexel University,biweekly,True,False,Included
alb643,53963,9/2/1955,Allison Lurlene Bartel,Administrative Coordinator,1993,Drexel University,semi-monthly,True,True,Opt Out
and44,94616,9/26/1956,Adele Nicole Douglas,Finance Coordinator,1993,Drexel University,biweekly,False,True,Included
rdm21,30191,9/17/1991,Ray Dustin Mcdowell,Technician,2015,Drexel University,semi-monthly,False,False,Opt Out
rlf92,97919,8/6/1980,Ruthann Lois Faber,Clinician,2011,Drexel University,biweekly,True,False,Included
smn76,85706,11/2/1956,Selena Mary Norberg,Clinician,1993,Drexel University,biweekly,False,False,Included
dck824,105424,5/2/1958,Debra Cynthia Kuehn,Clinician,1989,Drexel University,semi-monthly,False,True,Opt Out
apb28,112227,6/17/1987,Adam Phillip Booker,Finance Coordinator,2007,Drexel University,biweekly,False,True,Opt Out
cdt82,57964,5/15/1966,Carrie Dorothy Taylor,Systems Analyst,1998,Drexel University,biweekly,True,False,Included
kmt17,36535,12/12/1963,Kim Monique Torres,Janitor,2003,Drexel University,biweekly,True,False,Included
jag40,100542,8/3/1972,John Anthony Green,Adjunct Instructor,1994,Drexel University,biweekly,False,False,Opt Out
sar72,53838,2/21/1958,Selma Angela Rodriguez,Drexel Central Coordinator,1990,Drexel University,biweekly,False,True,Included
aeb599,57687,11/13/1978,Alicia Erica Borne,Drexel Central Coordinator,2010,Drexel University,biweekly,True,True,Included
jks95,86196,3/13/1958,Jennifer Karen Swan,Senior Advisor,1980,Drexel University,semi-monthly,True,False,Included
mbh88,110008,6/20/1968,Marcia Bonnie Hoskins,Professor,2005,Drexel University,biweekly,True,True,Opt Out
pgs92,42015,12/3/1971,Pamela Georgia Smith,Learning Specialist,2011,Drexel University,semi-monthly,False,False,Opt Out
nst77,27837,7/24/1950,Nadine Sherry Tebo,Receptionist/Scheduler,1982,Drexel University,semi-monthly,True,True,Opt Out
trm12,107220,9/16/1973,Tom Robert Myers,Senior Advisor,2000,Drexel University,semi-monthly,True,False,Included
jst43,103801,6/13/1961,Judith Sylvia Takaki,Clinician,1990,Drexel University,biweekly,False,False,Opt Out
mrr23,74868,5/24/1972,Matthew Ronald Romano,Software Engineer,1995,Drexel University,semi-monthly,False,False,Included
jjm79,55166,9/14/1983,John Joseph Mattern,Human Resources,2010,Drexel University,semi-monthly,True,True,Opt Out
lap316,89526,7/21/1958,Lori Amber Perry,Dean,1997,Drexel University,semi-monthly,False,True,Opt Out
